,Title,Year,Certificate,Rating,Metascore,Votes,Gross,Movie_time_min,History,Biography,Horror,Adventure,Animation,Sport,Thriller,Drama,Western,Action,Mystery,Music,Romance,Film-Noir,War,Comedy,Family,Musical,Sci-Fi,Fantasy,Crime
10932,10,2008,PG-13,4.8,,60538,19781879.0,103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10933,37,2006,G,4.8,,34984,84500122.0,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10934,19,2005,G,4.8,,46641,66023816.0,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10935,14,2004,R,4.8,,42608,17083732.0,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10936,9,2005,PG-13,4.8,,71018,62252415.0,102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
10937,7,2004,PG-13,4.8,,25357,14379751.0,102,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10938,32,1993,PG,4.8,,32186,42660000.0,96,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10939,10,1993,R,4.8,,25618,8556940.0,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10940,27,2009,PG-13,4.7,,274650,296623634.0,130,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10941,9,2010,PG-13,4.7,,57245,10539414.0,81,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
10942,17,2005,PG,4.7,,30987,82674398.0,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10943,7,2005,PG-13,4.7,,90049,24409722.0,97,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10944,14,2001,PG,4.7,,44334,112952899.0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10945,39,2009,PG,4.5,,46402,219614612.0,88,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10946,23,2021,PG,4.4,,56972,,115,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10947,10,2017,TV-MA,4.4,,80947,,101,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10948,13,2021,PG-13,4.4,,37597,,106,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10949,36,2011,G,4.3,,33491,133110742.0,87,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10950,32,2011,PG-13,4.3,,115078,51774002.0,96,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10951,12,2020,PG,4.2,,25967,,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10952,17,2018,PG,4.2,,43252,100478608.0,109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10953,22,2014,PG-13,4.2,,53696,18848538.0,99,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10954,10,2021,PG,4.2,,33970,,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10955,36,1993,R,4.2,,30690,15935068.0,87,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10956,29,1991,R,4.2,,45003,15556340.0,91,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10957,17,1993,PG,4.1,,52235,20915465.0,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10958,18,2010,PG,4.0,,158594,131564731.0,103,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10959,18,2003,PG,4.0,,79945,101149285.0,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10960,30,2000,R,4.0,,37150,26437094.0,90,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10961,45,2007,PG-13,3.8,,48287,4535117.0,127,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10962,43,2005,PG,3.7,,35610,39177684.0,93,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10963,18,2000,PG-13,3.7,,32921,15220685.0,107,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10964,27,1997,PG-13,3.7,,53052,35927406.0,95,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10965,8,2004,PG-13,3.4,,114972,40202379.0,104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
10966,15,2017,PG,3.3,,60365,86089513.0,86,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10967,11,2014,PG-13,3.1,,38619,13998282.0,110,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
10968,10,2005,R,2.9,,35035,2405420.0,95,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10969,7,1990,PG-13,2.9,,31993,,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10970,17,2008,PG-13,2.8,,106024,38233676.0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10971,4,2019,PG,2.7,,46911,,110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
10972,20,2009,PG,2.5,,72406,9353573.0,85,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10973,10,2007,PG-13,2.4,,103892,39739367.0,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10974,15,2005,PG,2.2,,54789,17018422.0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10975,12,1950,Passed,8.4,,211777,,110,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10976,16,1944,Passed,8.3,95.0,150452,5720000.0,107,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
10977,15,1951,Approved,8.1,72.0,34034,3969893.0,111,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10978,10,1949,Not Rated,8.1,,31565,,114,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10979,13,1949,Approved,8.1,97.0,165578,449191.0,93,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10980,13,1958,PG-13,8.0,99.0,101740,2237659.0,95,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
10981,22,1957,Approved,8.0,100.0,30201,,96,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10982,11,1956,Approved,8.0,91.0,86028,,84,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
10983,23,1955,Not Rated,8.0,99.0,85792,654000.0,92,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
10984,20,1951,PG,8.0,88.0,129685,7630000.0,101,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
10985,17,1950,Not Rated,8.0,,29264,,94,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
10986,15,1947,Not Rated,8.0,,35110,,97,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
10987,9,1946,Not Rated,8.0,100.0,97549,10464000.0,102,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
10988,5,1944,Passed,8.0,,44965,4360000.0,88,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
10989,18,1941,Passed,8.0,97.0,153748,2108060.0,100,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
10990,12,1953,Not Rated,7.9,,25386,,89,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10991,18,1950,Passed,7.9,,25506,,112,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
10992,13,1946,Passed,7.9,,82890,6540000.0,114,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
10993,16,1945,Passed,7.9,,35505,9460000.0,101,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10994,9,1948,Not Rated,7.8,,39123,,100,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10995,20,1944,Passed,7.8,90.0,33000,,100,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10996,17,1943,PG,7.8,94.0,62790,,108,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10997,8,1932,PG,7.8,87.0,26909,,93,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10998,22,1947,Not Rated,7.6,,28832,7927.0,87,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
10999,5,1946,Approved,7.6,,31001,,110,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
11000,10,1945,Approved,7.5,79.0,46859,7000000.0,111,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
11001,13,1956,Not Rated,7.4,83.0,27300,,105,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11002,12,1946,Passed,7.4,76.0,25552,,95,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
11003,9,1941,Not Rated,7.4,83.0,36429,4500000.0,99,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11004,16,1993,R,8.9,94.0,1270719,96898818.0,195,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11005,9,2021,,8.7,,104201,,135,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11006,8,2020,PG-13,8.4,90.0,74945,,160,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11007,25,2017,,8.4,,37195,,125,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11008,10,1995,R,8.3,68.0,990905,75600000.0,178,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11009,1,1969,M,8.3,86.0,25758,83305.0,127,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11010,8,2004,R,8.2,82.0,342494,5509040.0,156,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11011,11,1976,PG,8.2,,45820,,177,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11012,16,1963,Approved,8.2,86.0,234367,12100000.0,172,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11013,16,1957,Not Rated,8.2,88.0,176025,,96,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11014,13,2016,R,8.1,71.0,470296,67209615.0,139,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11015,16,2013,R,8.1,96.0,666613,56671993.0,134,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11016,12,2004,PG-13,8.1,79.0,344240,23530892.0,121,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11017,21,1991,PG,8.1,,31275,2603061.0,125,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11018,12,1975,PG,8.1,89.0,158950,,185,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11019,13,1966,R,8.1,,51036,102021.0,205,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11020,16,1960,Passed,8.1,75.0,29110,,128,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11021,7,1959,G,8.1,90.0,229123,74700000.0,212,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11022,15,1957,Not Rated,8.1,,49877,,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11023,19,1940,Passed,8.1,96.0,89629,55000.0,129,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11024,18,1939,Passed,8.1,97.0,302159,198676459.0,238,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11025,26,1928,Passed,8.1,,51645,21877.0,114,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11026,4,2019,PG,8.0,69.0,43432,,113,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11027,7,2016,Not Rated,8.0,,55223,,130,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11028,12,2015,R,8.0,76.0,745400,183637894.0,156,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11029,17,2010,R,8.0,88.0,657637,138797449.0,118,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11030,6,2008,R,8.0,,217564,,106,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11031,10,2007,PG-13,8.0,90.0,91928,4445756.0,96,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11032,14,2005,PG-13,8.0,69.0,181783,61649911.0,144,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11033,3,1991,R,8.0,72.0,148858,70405498.0,189,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11034,6,1982,PG,8.0,79.0,223917,52767889.0,191,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11035,9,1980,PG,8.0,84.0,34295,,162,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11036,23,1976,PG,8.0,84.0,109815,70600000.0,138,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11037,19,1925,Not Rated,8.0,97.0,55650,50970.0,66,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11038,16,2020,,7.9,97.0,26112,,101,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11039,21,2006,R,7.9,89.0,158428,13756082.0,141,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11040,4,2002,PG-13,7.9,85.0,177812,53710019.0,120,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11041,25,1972,Not Rated,7.9,,54956,,95,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11042,18,1968,PG,7.9,,30413,22276975.0,134,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11043,13,1967,R,7.9,89.0,25562,,134,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11044,9,1960,PG-13,7.9,87.0,130181,30000000.0,197,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11045,7,2017,PG-13,7.8,94.0,598643,188373161.0,106,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11046,14,2016,PG,7.8,74.0,212991,169607287.0,127,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11047,12,2015,R,7.8,75.0,38697,435266.0,100,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11048,5,2014,R,7.8,79.0,54444,,119,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11049,14,2013,PG-13,7.8,83.0,79435,5209580.0,126,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11050,13,2015,R,7.8,81.0,392451,70259870.0,130,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11051,22,2015,R,7.8,72.0,189307,161197785.0,147,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11052,16,2009,R,7.8,82.0,71260,2222647.0,144,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11053,26,2020,R,7.8,76.0,159393,,129,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11054,30,2008,PG-13,7.8,,202434,9030581.0,94,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11055,9,1993,R,7.8,,136638,56505065.0,130,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11056,5,1989,R,7.8,78.0,130089,26830000.0,122,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11057,19,1988,R,7.8,65.0,94990,34603943.0,128,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11058,18,1984,R,7.8,76.0,53900,34700291.0,141,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11059,15,1983,PG,7.8,91.0,59618,21500000.0,193,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11060,25,1975,PG,7.8,91.0,47204,,129,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11061,15,1962,G,7.8,75.0,54013,39100000.0,178,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11062,11,2008,R,7.7,80.0,105954,18593156.0,122,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11063,10,2008,R,7.7,63.0,247166,35739802.0,141,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11064,25,2006,R,7.7,74.0,181282,17605861.0,123,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11065,11,2005,PG-13,7.7,70.0,28761,1054361.0,116,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11066,15,2001,R,7.7,74.0,378175,108638745.0,144,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11067,9,1992,PG-13,7.7,73.0,90551,48169908.0,202,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11068,16,1987,PG-13,7.7,76.0,98866,43984230.0,163,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11069,17,1987,PG,7.7,62.0,120538,22238696.0,153,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11070,21,1966,G,7.7,72.0,33341,28350000.0,120,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11071,4,1964,Not Rated,7.7,77.0,37784,,138,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11072,11,2019,PG-13,7.6,73.0,74382,,126,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11073,30,2019,TV-PG,7.6,68.0,33825,,113,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11074,8,2018,R,7.6,90.0,53113,4572545.0,89,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11075,12,2018,R,7.6,62.0,58609,9651611.0,123,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11076,15,2015,PG-13,7.6,81.0,299610,72313754.0,142,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11077,14,2012,PG-13,7.6,73.0,212020,19019882.0,114,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11078,18,2011,R,7.6,,51394,9213.0,146,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11079,18,2007,R,7.6,78.0,44664,5484715.0,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11080,9,2006,R,7.6,90.0,103452,31567134.0,111,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11081,12,2008,Not Rated,7.6,69.0,31444,3440718.0,213,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11082,29,2005,Not Rated,7.6,76.0,27220,676167.0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11083,18,2001,R,7.6,,252038,51401758.0,131,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11084,17,1998,R,7.6,78.0,180642,36400491.0,170,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11085,9,1995,PG,7.6,77.0,281548,173837933.0,140,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11086,10,1993,PG,7.6,,28287,10769960.0,271,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11087,27,2021,R,7.5,85.0,62235,,126,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11088,13,2018,R,7.5,91.0,185706,34366783.0,119,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11089,8,2010,R,7.5,67.0,101720,205675.0,108,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11090,14,2012,R,7.5,73.0,46009,1546761.0,137,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11091,5,2014,PG-13,7.5,80.0,89415,52076908.0,128,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11092,13,2007,NC-17,7.5,61.0,39806,4604982.0,157,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11093,58,2007,R,7.5,68.0,174982,3904982.0,160,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11094,6,2005,R,7.5,74.0,219786,47403685.0,164,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11095,7,2004,PG,7.5,68.0,51845,64378093.0,135,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11096,9,1994,PG-13,7.5,92.0,67271,24822619.0,133,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11097,7,1989,PG-13,7.5,83.0,29237,10161099.0,137,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11098,17,1970,G,7.5,,33095,29548291.0,144,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11099,12,2016,R,7.4,69.0,97773,31886361.0,133,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11100,12,2017,PG-13,7.4,75.0,186450,56468410.0,125,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11101,16,2012,R,7.4,95.0,286028,95720716.0,157,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11102,15,2015,PG-13,7.4,,89481,15785632.0,106,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11103,26,2008,R,7.4,76.0,37127,476270.0,150,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11104,26,2005,PG,7.4,80.0,96235,31501218.0,93,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11105,9,2008,R,7.4,73.0,45167,627047.0,148,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11106,9,1998,R,7.4,75.0,96053,30082699.0,124,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11107,14,1998,PG-13,7.4,,40314,14096321.0,134,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11108,11,1986,PG,7.4,,59306,17218023.0,125,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11109,9,1981,PG,7.4,65.0,38486,5732587.0,110,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11110,16,1977,PG,7.4,63.0,54650,50800000.0,175,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11111,22,1973,G,7.4,64.0,26283,24477615.0,106,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11112,7,2017,R,7.3,77.0,51314,16790139.0,143,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11113,19,2017,R,7.3,88.0,95084,8041828.0,107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11114,8,2016,R,7.3,,129980,52853219.0,144,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11115,13,2015,PG-13,7.3,,56407,33305037.0,109,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11116,18,2014,PG-13,7.3,76.0,27991,1822030.0,129,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11117,9,2018,PG-13,7.3,84.0,178984,44936545.0,141,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11118,8,2009,PG-13,7.3,74.0,154968,37491364.0,134,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11119,21,2008,Not Rated,7.3,,27469,,118,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11120,12,2010,PG-13,7.3,66.0,113635,2701859.0,133,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11121,18,2009,PG,7.3,64.0,59919,11001272.0,105,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11122,19,2007,PG-13,7.3,,108386,24343673.0,133,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11123,7,2012,PG-13,7.3,86.0,252599,182207973.0,150,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11124,9,2006,PG-13,7.3,91.0,107494,56441711.0,103,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11125,6,2005,R,7.3,88.0,129348,28747570.0,114,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11126,4,2004,R,7.3,,507967,133378256.0,163,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11127,10,2003,PG-13,7.3,72.0,70618,120277854.0,140,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11128,13,2000,PG-13,7.3,67.0,57088,34592089.0,145,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
